deadline,currency,usd_pledged_real
01/02/2013,USD,1087.0
24/09/2011,USD,3775.0
09/07/2012,USD,5010.0
21/08/2014,USD,8795.0
10/05/2013,USD,6308.0
23/11/2012,USD,6502.0
30/11/2017,EUR,4347.52
14/05/2013,USD,23650.0
13/04/2014,USD,1002.0
21/11/2015,CAD,1662.55
27/04/2015,GBP,3114.34
30/07/2014,USD,8114.0
18/01/2018,AUD,315.7
29/05/2012,USD,1545.0
16/02/2011,USD,5490.0
13/02/2016,USD,5120.0
21/03/2016,USD,5715.0
17/03/2016,USD,11254.0
22/01/2013,USD,3250.0
04/04/2016,USD,10134.0
17/12/2016,USD,22.0
01/12/2017,USD,3963.0
28/04/2015,USD,1160.0
01/07/2013,USD,65342.0
20/12/2013,USD,2890.0
04/12/2016,GBP,641.58
06/06/2016,GBP,17627.15
05/11/2017,GBP,3212.53
20/02/2013,USD,15330.0
12/07/2017,EUR,34114.88
11/08/2014,GBP,180917.97
05/04/2014,USD,8690.0
07/12/2014,EUR,7273.32
05/02/2016,USD,312187.0
12/08/2015,USD,4615.66
21/11/2014,USD,66638.0
14/07/2011,USD,1387.0
10/01/2015,USD,2000.0
15/02/2013,USD,1502.0
25/11/2011,USD,6263.0
18/06/2011,USD,1025.0
01/07/2010,USD,1211.0
07/02/2017,USD,5140.0
11/08/2015,USD,3750.01
20/08/2014,USD,752.0
31/07/2013,USD,11493.0
28/07/2013,USD,33763.68
30/04/2015,GBP,3506.34
18/01/2014,USD,872.0
04/12/2014,GBP,23787.49
27/07/2016,GBP,658.35
02/07/2011,USD,2200.0
15/10/2013,USD,8135.0
30/07/2015,EUR,5671.01
26/02/2014,USD,1911.0
31/12/2012,USD,8130.0
22/04/2012,USD,3620.0
09/03/2017,USD,3327.0
29/12/2017,USD,4035.0
30/09/2011,USD,2204.0
09/04/2015,USD,7081.0
22/05/2015,USD,4075.0
06/07/2012,USD,20330.0
27/06/2014,USD,15852.0
13/05/2012,USD,11365.0
29/08/2014,GBP,331.65
31/08/2014,GBP,16304.08
30/11/2014,USD,13046.0
20/07/2013,USD,1133.0
15/07/2015,USD,9786.0
29/06/2013,USD,36012.0
06/03/2015,USD,7219.0
14/08/2015,USD,15212.0
21/12/2014,USD,3280.0
31/10/2015,USD,12239.0
26/12/2016,MXN,2309.32
03/11/2014,USD,4790.0
11/05/2017,USD,58351.0
15/07/2012,USD,7600.0
03/04/2011,USD,736.0
07/02/2018,USD,5.0
04/09/2012,USD,5341.38
20/07/2014,USD,206112.5
04/04/2014,USD,1500.0
29/05/2015,GBP,76.29
18/04/2015,USD,9115.5
01/08/2014,USD,2290.0
25/06/2012,USD,10371.9
31/01/2016,USD,109485.0
26/05/2013,USD,3650.0
09/10/2016,DKK,12021.53
05/07/2014,USD,2524.0
22/10/2017,USD,1655.63
05/10/2013,USD,6001.0
29/07/2015,USD,875.0
01/04/2016,USD,32276.66
03/07/2015,CAD,3179.14
05/03/2015,USD,500.0
08/07/2014,USD,1094.0
11/05/2016,USD,9952.0
11/11/2015,USD,2803.0
26/12/2012,USD,2722.11
27/07/2016,USD,3415.0
13/09/2012,USD,13032.0
07/09/2011,USD,5130.0
12/09/2017,USD,88492.7
20/02/2012,USD,5221.16
15/09/2011,USD,45901.0
22/07/2014,USD,3070.0
08/12/2017,EUR,19806.49
17/10/2013,USD,3526.0
31/12/2012,USD,3015.0
06/10/2014,AUD,14291.94
29/05/2015,USD,2635.0
20/11/2017,USD,9595.0
08/08/2012,USD,10409.0
21/08/2013,USD,51467.0
14/10/2015,GBP,8119.96
04/01/2015,USD,50237.0
17/12/2013,USD,381.0
02/10/2011,USD,1020.0
22/02/2013,USD,3562.0
23/04/2013,USD,2225.36
25/01/2014,GBP,2414.06
27/01/2018,USD,3605.69
26/12/2017,EUR,212.28
11/03/2013,USD,9369.88
09/11/2013,USD,4146.0
30/05/2017,SEK,17546.57
05/12/2013,USD,10143.0
31/05/2014,CAD,2410.29
14/11/2012,USD,30930.53
12/11/2015,USD,20449.0
30/05/2013,USD,805.0
30/11/2014,GBP,74157.69
28/12/2013,USD,32866.0
16/10/2011,USD,1021.0
22/03/2017,USD,66800.11
15/11/2014,CAD,35.52
01/01/2014,USD,26046.01
30/07/2016,USD,4361.0
09/05/2015,AUD,136.01
22/02/2013,GBP,4107.01
25/07/2015,USD,45367.0
13/12/2011,USD,9130.0
03/08/2014,USD,3512.0
17/03/2014,USD,6482.0
26/10/2015,USD,14983.0
27/05/2013,USD,101564.23
01/06/2015,GBP,674.58
30/04/2016,EUR,2357.39
10/08/2013,GBP,14539.88
03/04/2014,USD,6854.0
05/08/2017,GBP,530.85
02/03/2012,USD,500.0
15/08/2015,USD,12508.0
01/07/2014,USD,4169.0
29/05/2016,EUR,440.58
17/07/2017,EUR,7911.89
12/05/2015,USD,8742.0
27/04/2013,USD,11320.0
04/10/2016,EUR,22254.06
10/07/2016,GBP,3288.61
15/01/2017,AUD,3129.69
05/10/2017,USD,7976.0
07/04/2017,DKK,43942.91
02/05/2014,CAD,924.76
27/09/2017,USD,750.0
04/08/2017,USD,1010.0
19/02/2013,USD,9199.23
15/10/2011,USD,8490.0
27/05/2013,USD,13124.0
01/07/2016,USD,38484.0
14/07/2017,AUD,1753.71
28/03/2014,USD,46608.11
21/02/2015,USD,2040.0
18/12/2017,USD,53707.0
12/01/2011,USD,2005.0
05/12/2011,USD,1216.0
14/06/2016,GBP,1227.27
07/09/2015,USD,8303.0
14/06/2014,GBP,34150.04
13/12/2015,USD,2680.0
13/07/2015,GBP,33398.31
12/09/2015,USD,2295.0
19/06/2017,GBP,3280.44
01/08/2015,USD,12385.0
11/01/2013,USD,1650.0
10/08/2013,USD,144341.38
02/11/2013,GBP,749.34
09/07/2014,USD,3576.0
07/07/2014,USD,7703.85
01/12/2012,USD,3085.89
02/12/2012,USD,3487.1
31/10/2016,CAD,2880.79
02/03/2015,USD,1275.0
06/05/2011,USD,3586.25
23/04/2014,USD,1025.0
23/05/2016,GBP,1196.7
30/09/2015,SEK,43521.62
19/02/2017,GBP,780.9
16/12/2017,USD,1180.0
13/01/2016,USD,8535.0
22/03/2015,USD,10149.1
04/01/2013,GBP,2609.45
06/03/2013,USD,747.0
13/04/2015,USD,6101.0
29/06/2014,GBP,1920.08
24/11/2010,USD,265.0
25/04/2015,USD,17545.0
25/04/2011,USD,16520.0
30/01/2018,GBP,0.0
03/05/2015,USD,6490.0
21/04/2014,USD,17744.0
13/10/2010,USD,7132.0
28/10/2014,CAD,5657.26
18/06/2011,USD,10215.0
16/12/2015,USD,9570.0
08/02/2013,USD,57507.69
10/07/2014,EUR,450.0
29/03/2014,USD,9500.0
13/02/2013,USD,13843.36
12/10/2013,CAD,9616.84
11/09/2014,USD,22614.0
25/05/2014,USD,4625.0
13/05/2015,GBP,1949.54
11/04/2015,GBP,563.31
01/08/2016,USD,2583.05
20/01/2017,USD,6572.34
24/12/2013,USD,35398.0
30/07/2015,USD,157.0
05/04/2013,USD,608.0
22/11/2017,USD,3264.0
17/08/2015,USD,21257.0
05/03/2016,USD,16991.0
01/03/2014,USD,6290.0
02/12/2017,GBP,1302.66
21/09/2014,USD,52047.0
24/11/2010,USD,2985.0
22/11/2017,MXN,6830.15
15/04/2012,USD,44856.0
06/07/2017,USD,1250.0
30/05/2017,EUR,3505.33
19/12/2011,USD,2198.0
24/12/2016,USD,889425.0
21/01/2015,USD,4338.0
01/07/2011,USD,10410.0
15/02/2015,USD,1440.0
03/08/2017,EUR,13866.6
23/02/2014,USD,3775.0
01/03/2015,USD,10781.0
15/06/2011,USD,17195.0
03/12/2013,USD,235.0
27/05/2016,USD,5201.0
09/07/2011,USD,3060.0
07/06/2013,USD,1860.0
28/11/2017,USD,5455.0
06/12/2013,USD,790.0
03/10/2013,USD,6670.0
07/06/2016,USD,2507.0
23/10/2015,USD,6570.0
30/05/2013,USD,102730.13
18/05/2015,GBP,37202.45
31/10/2013,USD,11460.0
01/01/2016,USD,387.0
10/08/2013,USD,2797.0
26/11/2017,USD,229.0
17/12/2011,USD,8216.0
07/10/2013,USD,16260.0
31/10/2011,USD,1269.99
31/05/2012,USD,4956.0
02/05/2013,USD,11225.0
29/07/2013,USD,17166.0
03/05/2012,USD,3685.0
25/04/2013,USD,51328.63
27/03/2017,USD,14228.0
18/06/2012,USD,1501.0
23/04/2013,USD,10323.01
15/10/2016,USD,1504.0
18/06/2012,USD,1058.0
02/10/2017,GBP,3614.02
27/04/2013,USD,250.0
14/04/2012,USD,47382.89
23/03/2014,USD,1135.73
23/04/2015,GBP,3026.91
17/06/2015,USD,1388.0
06/05/2012,USD,16710.0
20/05/2015,USD,16278.0
03/07/2016,USD,10250.0
29/07/2017,USD,15113.0
07/12/2015,EUR,187365.92
13/08/2013,USD,8423.0
03/03/2016,USD,3453.01
19/05/2011,USD,3050.0
26/03/2017,EUR,172067.37
30/04/2012,USD,15833.0
27/10/2014,USD,450.0
16/08/2015,USD,10160.0
24/01/2017,USD,6336.0
12/07/2014,USD,5370.0
18/06/2015,USD,196.0
11/06/2017,USD,27140.0
17/11/2016,USD,6060.0
24/07/2015,GBP,64649.81
06/04/2016,EUR,14485.54
03/03/2014,USD,25031.55
16/12/2016,USD,8237.0
19/11/2012,USD,4076.0
29/05/2017,USD,3943.0
07/09/2017,EUR,3033.08
30/06/2009,USD,2265.0
17/09/2017,USD,6635.0
02/09/2012,USD,9410.0
18/05/2017,USD,187307.0
26/01/2015,USD,1157.0
03/04/2017,USD,696.0
07/06/2013,USD,3000.0
10/04/2013,USD,7086.0
17/07/2015,GBP,24893.57
23/06/2013,USD,18306.0
12/08/2012,USD,8101.0
04/08/2016,GBP,3684.46
30/10/2014,USD,7125.0
07/03/2016,USD,13833.0
23/11/2015,EUR,4662.6
24/06/2011,USD,11865.0
10/11/2013,USD,350.0
08/05/2017,GBP,7726.63
19/07/2013,USD,67466.0
16/06/2012,USD,1949.07
22/06/2013,GBP,71413.67
21/07/2017,USD,4342.0
19/12/2012,USD,2708.0
04/09/2015,USD,5141.0
30/08/2013,USD,12728.5
17/05/2016,EUR,22573.62
31/05/2012,USD,2656.0
10/09/2011,USD,1192.25
01/01/2016,USD,8485.0
23/03/2017,NZD,2104.67
26/05/2015,USD,31693.0
27/07/2012,USD,3476.0
05/11/2016,USD,3126.0
14/10/2011,USD,1050.0
09/06/2016,USD,10365.0
07/07/2012,USD,8755.01
14/01/2018,USD,4672.0
09/04/2012,USD,7326.0
21/09/2014,CAD,1907.85
22/02/2017,USD,19484.0
27/04/2017,GBP,1070.07
30/09/2015,USD,785.0
11/04/2015,USD,12006.0
08/05/2014,USD,7386.0
19/02/2012,USD,3166.0
06/11/2015,USD,43863.0
07/08/2015,GBP,1728.58
07/05/2013,USD,2630.0
21/12/2012,USD,14515.0
01/01/2015,CAD,11350.8
01/03/2016,USD,2330.0
02/03/2015,GBP,6541.35
23/06/2012,USD,5886.0
02/03/2014,GBP,5713.57
26/08/2013,USD,41326.0
18/06/2017,HKD,6112.46
11/03/2013,USD,4074.0
01/09/2017,CAD,3388.8
14/10/2015,USD,70511.0
07/08/2012,USD,3135.0
06/07/2017,NOK,8423.9
11/01/2018,USD,610.0
22/08/2014,USD,6013.0
18/05/2015,USD,791.0
02/06/2011,USD,11228.34
29/10/2012,USD,16257.0
10/01/2017,GBP,8407.57
18/09/2017,USD,3249.0
18/05/2017,USD,4303.0
25/09/2010,USD,4275.0
27/12/2013,USD,6000.0
02/09/2016,USD,3636.0
04/09/2014,USD,3018.0
23/11/2011,USD,1960.0
27/06/2016,USD,735.0
09/06/2016,USD,34423.35
01/12/2014,USD,1601.0
01/12/2012,GBP,1021.39
20/08/2014,USD,25443.0
18/01/2013,USD,5000.0
04/04/2016,USD,17905.6
02/06/2014,CAD,1174.48
01/12/2012,USD,10294.0
28/05/2014,GBP,2510.21
02/01/2018,USD,220.0
16/10/2014,USD,15320.0
22/06/2013,USD,4096.0
08/09/2013,USD,7825.0
22/05/2017,USD,61.0
20/11/2017,USD,5200.0
12/03/2015,GBP,22880.79
31/07/2015,GBP,311.52
02/12/2013,USD,531.0
30/03/2014,USD,12336.0
26/06/2014,USD,1915.0
10/11/2012,USD,6080.0
01/08/2013,USD,1585.0
11/11/2011,USD,410.0
05/07/2017,EUR,3481.8
29/11/2015,USD,15595.0
25/01/2013,USD,1905.0
18/10/2014,USD,114197.44
16/05/2012,USD,3675.0
21/11/2014,USD,3616.0
06/11/2011,USD,10139.0
05/10/2013,USD,15038.0
14/03/2012,USD,4212.3
01/12/2017,USD,250.0
14/04/2017,USD,75.0
29/07/2012,USD,8225.36
12/10/2012,USD,6126.0
04/12/2017,EUR,6194.4
05/09/2013,USD,3308.0
31/08/2012,USD,520.0
12/09/2011,USD,475.0
03/07/2015,USD,152.0
16/03/2016,USD,47193.0
11/03/2016,USD,20672.0
18/04/2015,USD,5613.0
11/05/2013,USD,6750.5
28/01/2018,GBP,222.33
27/12/2010,USD,5380.0
22/05/2014,USD,23122.47
06/12/2017,USD,5575.0
16/05/2017,GBP,13665.94
12/04/2017,USD,7299.0
01/05/2011,USD,9897.0
09/10/2017,USD,35926.7
20/01/2018,USD,2152.0
17/06/2017,USD,4165.0
02/05/2016,AUD,6067.01
10/07/2012,USD,800.0
29/07/2012,USD,2566.0
01/10/2014,USD,1325.0
25/11/2013,USD,5741.22
05/06/2016,USD,37986.0
08/07/2017,USD,1408.0
14/02/2017,USD,117900.96
02/05/2014,GBP,421.9
01/04/2015,USD,2351.0
29/08/2014,GBP,10322.53
17/03/2017,GBP,9826.34
27/05/2015,USD,500.0
19/07/2013,USD,1876.0
01/10/2011,USD,1250.0
30/11/2017,NZD,87651.57
19/02/2012,USD,1646.0
15/02/2017,CAD,8509.82
14/04/2016,EUR,29452.39
02/10/2014,USD,12595.0
30/04/2015,GBP,395.08
26/11/2015,USD,42020.0
31/08/2012,USD,16459.01
25/11/2016,USD,16527.0
23/04/2011,USD,10047.09
18/02/2013,USD,3021.0
03/03/2017,GBP,752.41
18/01/2013,USD,14074.0
02/12/2017,USD,264.0
05/12/2014,USD,3114.0
01/07/2014,USD,5600.0
31/12/2012,USD,21360.0
04/09/2015,USD,1733.0
27/06/2015,USD,3225.0
24/08/2016,USD,9420.0
23/11/2015,AUD,33715.07
21/05/2014,USD,2311.0
25/09/2016,USD,7275.0
30/08/2011,USD,10345.0
25/05/2014,USD,3533.79
02/09/2015,USD,6863.0
31/03/2016,USD,1000.0
04/05/2011,USD,2454.0
24/12/2012,USD,5732.0
13/07/2014,USD,114228.01
23/10/2013,CAD,5314.24
14/10/2014,GBP,1337.91
28/12/2013,USD,10706.67
21/11/2016,EUR,64908.22
03/01/2016,USD,615.0
09/05/2013,USD,14047.0
17/01/2018,USD,1537.0
08/07/2015,EUR,307.59
25/12/2017,USD,381.0
04/11/2016,USD,3671.0
01/08/2016,USD,6030.0
24/12/2014,USD,6158.0
17/11/2011,USD,1353.0
02/03/2011,USD,15220.0
18/04/2016,CHF,91745.66
27/07/2012,USD,28086.34
01/12/2009,USD,642.61
07/05/2015,USD,12436.0
23/05/2014,USD,25146.0
15/06/2016,USD,2856.0
10/03/2011,USD,3676.0
29/08/2017,EUR,1193.19
29/11/2012,USD,185200.2
29/04/2013,USD,1600.0
09/11/2013,GBP,2484.09
13/11/2013,USD,2307.0
11/10/2012,USD,6268.0
21/03/2013,GBP,921.61
28/03/2011,USD,2555.0
12/08/2017,USD,6192.0
13/09/2012,USD,1500.01
09/10/2011,USD,1285.0
08/12/2016,AUD,3870.22
18/02/2013,USD,580.0
10/03/2017,USD,11646.0
22/03/2012,USD,8020.0
25/04/2012,USD,2930.0
07/07/2013,USD,107783.01
25/01/2012,USD,3781.0
05/10/2013,USD,27043.97
24/06/2013,USD,4722.0
01/10/2014,USD,8030.0
29/09/2014,USD,47560.0
13/04/2015,USD,5526.0
05/05/2011,USD,4525.0
15/02/2017,USD,177.0
26/03/2016,CAD,2970.53
21/04/2017,GBP,18700.96
16/09/2011,USD,3300.77
13/06/2016,USD,6048.0
01/04/2016,EUR,38851.54
16/02/2012,USD,2100.0
15/10/2012,USD,5250.0
11/07/2016,USD,2951.0
15/03/2017,USD,15800.0
25/02/2016,GBP,12235.24
02/12/2016,CHF,423008.34
15/02/2017,USD,125456.75
15/09/2010,USD,9430.0
17/03/2013,USD,2449.0
29/01/2016,EUR,6022.63
11/02/2015,USD,2606.0
13/04/2016,USD,1976.0
07/06/2011,USD,1191.0
03/12/2015,USD,7117.89
09/03/2016,USD,1010958.81
29/03/2013,USD,3090.0
24/08/2013,USD,5256.0
17/05/2012,USD,10280.0
16/03/2010,USD,3981.5
14/02/2016,USD,14742.0
16/05/2011,USD,5250.0
02/11/2011,USD,3589.0
04/03/2015,USD,8438.0
23/03/2015,USD,1217.0
04/06/2017,CAD,825.38
07/03/2012,USD,2102.0
28/05/2015,USD,11352.0
14/02/2013,USD,1470.0
22/01/2012,USD,7535.0
15/09/2010,USD,9240.15
23/07/2014,USD,5300.0
17/01/2011,USD,16055.0
19/11/2011,USD,3069.0
09/10/2015,GBP,1165.81
29/03/2012,USD,3313.33
17/08/2017,USD,5171.0
20/08/2013,USD,1723.0
03/06/2014,USD,2861.0
20/10/2017,USD,5910.0
07/11/2015,USD,1800.0
03/08/2012,USD,31142.5
19/02/2015,USD,62716.0
20/03/2015,USD,5204.0
22/09/2013,USD,5205.0
14/05/2016,USD,10374.0
15/06/2012,USD,4248.0
02/12/2016,USD,4532.0
11/12/2011,USD,10038.5
15/12/2013,USD,1913.0
31/10/2010,USD,18612.0
25/09/2017,USD,3221.0
10/06/2014,GBP,50019.51
14/05/2015,USD,6238.0
25/04/2012,USD,3950.0
01/02/2018,USD,630.0
05/02/2018,CHF,247.13
05/09/2015,USD,10456.0
10/02/2014,USD,10917.0
10/05/2014,USD,62352.0
03/03/2016,USD,10413.0
27/09/2016,USD,3877.0
31/01/2011,USD,2000.0
31/01/2015,USD,2010.0
22/09/2013,USD,12113.0
21/03/2016,USD,3325.0
15/06/2015,USD,7571.0
04/05/2012,USD,4586.0
14/05/2011,USD,398.0
09/03/2014,USD,7208.0
22/06/2017,USD,12656.0
05/08/2013,GBP,2376.18
03/04/2015,USD,1835.0
28/03/2013,USD,4451.69
16/04/2015,USD,661.0
05/04/2014,USD,16590.03
02/03/2016,USD,11397.0
13/04/2015,USD,55057.19
08/10/2015,USD,6105.0
24/02/2012,USD,3300.34
30/06/2017,GBP,545.08
14/11/2015,EUR,234647.24
01/09/2015,AUD,2528.11
03/11/2013,USD,5545.0
12/01/2015,USD,222773.77
16/06/2017,USD,1718.0
08/06/2013,GBP,945.19
05/06/2017,USD,1185.0
14/02/2016,USD,2167.0
30/03/2015,GBP,852.66
30/08/2011,USD,17148.0
28/12/2016,USD,43124.5
18/01/2018,USD,21021.0
27/02/2012,USD,54205.86
23/04/2011,USD,2621.0
26/10/2017,EUR,446.79
22/10/2016,USD,10630.0
13/12/2014,USD,5093.0
26/07/2015,USD,13776.0
31/12/2017,GBP,11075.73
25/07/2016,GBP,9842.39
18/11/2016,USD,17345.11
14/02/2013,USD,2785.0
19/07/2017,EUR,12141.43
05/11/2017,USD,2410.0
02/09/2012,USD,1560.0
25/03/2016,USD,533.0
14/06/2013,USD,860.0
31/08/2015,EUR,4986.47
02/05/2014,CAD,59263.16
23/09/2016,EUR,2310.09
19/11/2010,USD,1500.0
12/02/2015,USD,33256.03
01/05/2013,USD,1666.0
02/05/2017,CAD,518.48
24/05/2014,USD,10136.0
22/04/2017,GBP,8423.37
11/03/2017,USD,31712.0
01/05/2012,USD,5025.0
01/06/2014,USD,7506.0
20/06/2010,USD,6574.11
12/11/2016,USD,980.0
26/03/2013,USD,5089.22
22/08/2011,USD,5650.0
06/04/2013,USD,2496.0
25/02/2017,USD,99943.0
29/05/2016,GBP,38159.02
10/09/2014,USD,20254.0
05/10/2016,USD,10369.0
07/08/2014,USD,6245.0
15/12/2016,SGD,3692.17
18/12/2011,USD,630.0
16/02/2011,USD,4470.0
16/05/2013,USD,4115.0
25/12/2015,USD,1031.0
20/05/2015,GBP,669.4
16/08/2013,USD,6525.0
18/06/2014,USD,50789.01
20/09/2016,CAD,48325.41
27/10/2012,USD,20336.0
06/10/2013,GBP,6461.02
24/10/2017,CAD,6261.25
16/09/2013,USD,2880.0
22/07/2012,USD,2076.0
26/11/2011,USD,6426.0
16/05/2016,EUR,2973.02
27/03/2012,USD,1465.0
27/06/2014,USD,1150.0
26/05/2014,USD,485.0
09/06/2015,USD,3042.0
17/11/2016,EUR,2550.97
19/12/2012,GBP,27800.13
26/06/2010,USD,9101.0
23/02/2014,USD,3034.0
23/12/2011,USD,290.0
23/03/2015,USD,1946.0
15/07/2016,USD,15125.0
25/11/2015,USD,3456.0
09/02/2014,USD,5043.44
15/07/2010,USD,3387.0
30/03/2012,USD,32059.0
29/04/2012,USD,1035.0
03/09/2014,USD,1496.0
15/10/2014,USD,10524.0
22/09/2017,SGD,5903.38
01/01/2011,USD,502.0
28/01/2017,USD,2568.05
12/04/2015,USD,8069.62
01/05/2014,USD,12603.0
25/12/2014,GBP,4245.92
27/02/2014,CAD,1909.52
11/09/2014,USD,832.0
23/12/2016,USD,5185.0
18/03/2012,USD,810.0
07/10/2014,USD,9053.5
21/08/2011,USD,13245.0
29/10/2015,USD,1703.0
23/09/2017,USD,194145.96
24/09/2017,GBP,1365.66
25/04/2012,USD,3345.0
23/05/2016,USD,768.5
01/07/2015,USD,3452.0
28/02/2011,USD,3422.0
15/01/2015,USD,3641.0
17/05/2015,AUD,315.31
05/11/2014,GBP,4749.02
09/05/2012,USD,3011.95
31/03/2010,USD,2044.0
28/11/2012,USD,5301.0
12/05/2012,USD,4478.0
03/09/2014,USD,4001.0
04/02/2018,USD,0.0
28/11/2013,GBP,36748.06
06/02/2014,USD,3504.0
09/08/2014,USD,1625.0
28/04/2017,USD,430.0
05/01/2014,GBP,574.33
01/03/2012,USD,705.0
12/01/2018,USD,55.0
25/09/2011,USD,61250.54
30/08/2017,USD,11932.0
20/03/2011,USD,3005.0
23/02/2013,USD,9230.0
20/09/2011,USD,2075.02
03/02/2017,USD,1154.0
03/07/2012,USD,2075.0
31/05/2016,GBP,897417.77
11/05/2014,USD,9241.0
07/06/2012,USD,2662.0
13/08/2016,GBP,3210.48
15/04/2016,USD,154670.02
28/02/2015,GBP,510.19
04/03/2017,DKK,47253.58
14/02/2011,USD,1101.0
02/01/2017,USD,8576.0
16/11/2014,USD,5125.0
10/04/2015,USD,5085.0
31/08/2016,USD,3868.0
09/04/2017,USD,5764.0
09/07/2013,USD,1200.0
04/07/2016,USD,1782.0
05/10/2016,CAD,2219.88
18/02/2013,USD,4185.0
05/01/2018,GBP,4465.25
06/02/2017,USD,33550.0
31/12/2015,USD,6432.0
18/09/2012,USD,10270.0
09/04/2017,GBP,650.87
07/08/2013,USD,4776.0
24/06/2017,CAD,58835.11
05/09/2013,USD,54007.43
22/04/2011,USD,3150.0
06/08/2016,USD,4805.0
01/04/2013,USD,4383.0
30/09/2016,AUD,19335.97
06/09/2013,USD,41689.0
12/02/2012,USD,26150.0
15/03/2012,USD,15125.0
13/09/2012,USD,1140.0
03/02/2017,EUR,554.24
14/08/2017,USD,1744.77
01/01/2013,USD,8200.0
10/11/2011,USD,440.0
13/01/2016,USD,27588.23
21/12/2013,NZD,33872.76
05/12/2016,USD,5681.0
16/11/2016,GBP,3734.16
14/08/2011,USD,6025.0
30/09/2015,USD,6245.0
29/05/2016,CAD,12660.5
30/08/2011,USD,8053.0
14/08/2014,USD,8520.09
17/12/2012,USD,32999.45
17/05/2012,USD,65606.56
30/09/2012,USD,46671.01
21/02/2015,USD,6576.0
02/04/2012,USD,10120.0
03/07/2011,USD,406.0
02/09/2015,USD,995.0
03/10/2015,AUD,12944.88
19/06/2014,GBP,10263.92
26/01/2017,EUR,317.23
17/11/2017,GBP,659.79
08/05/2016,USD,3027.0
07/02/2017,USD,2337.0
30/07/2015,USD,661.0
17/12/2016,MXN,3194.47
23/02/2014,USD,27770.0
09/05/2013,USD,10500.0
24/08/2012,USD,4065.0
01/09/2016,USD,1700.0
30/11/2017,USD,3909.0
01/01/2015,USD,11751.0
30/07/2014,CAD,1601.68
29/06/2011,USD,13700.0
15/07/2015,GBP,1949.2
24/11/2016,USD,180598.0
24/03/2014,GBP,1239.17
27/03/2017,USD,702.0
29/02/2016,USD,591860.0
10/09/2010,USD,520.0
01/12/2017,USD,10074.0
12/12/2013,GBP,2018.61
14/12/2015,USD,45526.0
23/08/2012,USD,2481.0
23/08/2012,USD,1415.0
15/08/2015,GBP,2836.72
30/04/2015,USD,5025.0
08/04/2015,USD,5512.0
17/01/2014,GBP,2688.17
15/06/2017,USD,5945.0
07/12/2015,USD,4770.0
22/01/2011,USD,3630.0
23/05/2015,USD,12184.0
19/03/2015,USD,24310.0
08/08/2015,USD,5085.0
28/09/2013,USD,155519.0
21/12/2011,USD,875.0
30/07/2015,USD,28451.0
25/11/2017,GBP,9487.46
17/04/2015,AUD,78858.59
11/08/2013,USD,1716.0
13/05/2011,USD,6862.2
08/01/2015,USD,23279.0
02/12/2016,USD,1854.0
25/12/2014,USD,3340.0
28/05/2014,USD,1301.0
17/08/2010,USD,700.0
05/09/2009,USD,5023.0
05/01/2013,GBP,4871.32
28/12/2017,USD,32348.0
16/04/2013,USD,300.0
29/04/2013,GBP,3308.45
27/12/2013,USD,1089.0
06/07/2014,USD,9569.0
01/04/2016,USD,57361.25
02/07/2016,USD,864.0
08/07/2011,USD,24075.23
20/11/2012,USD,10135.0
28/07/2011,USD,16506.0
14/07/2015,USD,20666.0
31/10/2014,USD,10111.4
26/04/2012,USD,2127.0
24/06/2015,AUD,14707.14
15/09/2017,USD,1550.0
28/02/2018,EUR,7.28
21/02/2012,USD,36491.0
28/06/2016,USD,2357.0
08/06/2014,USD,367.0
28/08/2015,USD,6720.0
18/11/2017,USD,16665.45
23/04/2012,USD,1665.0
23/04/2014,USD,37177.0
02/12/2012,GBP,148168.37
08/10/2012,USD,4901.97
12/11/2015,EUR,1135.61
19/09/2014,USD,5620.0
02/06/2016,USD,10041.0
15/07/2013,USD,7495.0
03/07/2013,USD,13325.43
09/08/2011,USD,4072.0
20/12/2015,USD,204496.0
20/10/2015,USD,1783.0
08/02/2014,USD,23456.0
30/06/2013,GBP,2401.31
07/07/2013,USD,7849.0
02/03/2012,USD,5456.0
18/05/2012,USD,3452.0
04/06/2015,AUD,1592.31
17/07/2013,USD,1070.0
25/02/2016,USD,42809.59
09/01/2012,USD,10870.0
20/06/2011,USD,2020.0
08/06/2017,EUR,11692.39
15/12/2012,USD,5225.0
19/10/2017,USD,67.0
10/01/2015,USD,5407.0
17/08/2016,USD,2376.0
22/02/2013,GBP,3824.03
14/06/2016,USD,4346.0
18/07/2015,USD,3004.71
27/05/2011,USD,2500.0
17/11/2012,USD,5000.0
23/03/2012,USD,725.0
01/03/2016,AUD,32809.15
15/07/2017,USD,204408.0
01/01/2011,USD,1775.0
09/07/2012,USD,4328.97
14/03/2017,USD,2917.0
20/07/2015,GBP,3998.64
25/06/2014,USD,3360.0
31/03/2014,USD,1150.0
05/07/2017,USD,6430.0
07/12/2009,USD,1075.0
10/12/2017,CAD,2945.55
26/05/2012,USD,47356.1
18/01/2014,USD,1171.0
15/11/2014,USD,5059.0
04/01/2018,USD,0.0
19/04/2014,USD,6436.0
10/09/2014,USD,11000.0
09/10/2013,USD,46492.0
02/10/2012,USD,4808.0
30/09/2017,USD,640.0
16/01/2018,USD,1734.0
24/10/2015,USD,250.0
20/12/2015,USD,10085.0
02/08/2013,USD,7002.0
19/07/2016,GBP,13789.04
18/07/2010,USD,220.0
01/08/2012,USD,4026.66
