main_category,currency,deadline,usd_pledged_real
Technology,USD,08/06/2015,25887.0
Publishing,USD,18/03/2016,4028.0
Art,USD,28/05/2011,301.0
Theater,USD,04/11/2012,1605.0
Design,USD,18/07/2012,23258.0
Design,AUD,29/10/2017,215.72
Film & Video,USD,24/06/2016,10609.0
Games,USD,18/11/2017,3493.0
Film & Video,GBP,21/02/2015,2965.21
Music,USD,01/01/2012,105294.07
Food,USD,25/05/2013,5065.0
Games,USD,11/11/2016,8748.0
Comics,USD,31/08/2015,781.0
Art,USD,31/12/2011,3450.0
Photography,USD,01/06/2014,4165.0
Games,USD,06/03/2014,15519.0
Design,USD,06/03/2017,36939.0
Technology,USD,28/10/2013,102363.01
Music,GBP,01/04/2016,1546.87
Theater,USD,01/06/2015,3086.0
Film & Video,USD,24/10/2016,3561.0
Design,MXN,30/09/2017,13616.53
Music,GBP,28/04/2015,1063.32
Fashion,CAD,19/03/2014,18629.59
Music,USD,27/07/2010,3567.47
Technology,AUD,27/02/2015,164155.32
Art,USD,04/05/2013,4620.0
Journalism,USD,03/07/2015,1030.0
Crafts,USD,31/12/2014,37442.0
Film & Video,USD,01/11/2011,1240.0
Art,USD,20/05/2014,405.0
Theater,USD,31/05/2014,2125.0
Crafts,USD,12/02/2014,20117.0
Film & Video,CAD,15/02/2015,5647.88
Music,USD,05/03/2011,6206.0
Film & Video,USD,21/07/2012,8531.47
Film & Video,GBP,09/05/2016,842.9
Games,USD,03/03/2014,6435.0
Games,USD,31/10/2013,55422.46
Theater,USD,11/04/2012,21330.66
Film & Video,USD,20/03/2015,2436.0
Art,GBP,24/07/2013,4659.2
Comics,USD,09/06/2012,6078.0
Art,NZD,22/12/2013,8688.36
Music,USD,19/03/2012,2285.0
Publishing,USD,31/03/2015,6680.0
Crafts,USD,27/11/2015,3640.0
Film & Video,USD,21/04/2010,5115.0
Publishing,USD,28/12/2014,1425.0
Photography,NZD,08/10/2014,789.56
Music,USD,21/06/2012,10531.0
Music,USD,24/04/2012,6190.0
Dance,USD,28/05/2011,4010.0
Publishing,USD,15/06/2012,3325.0
Film & Video,USD,05/05/2012,56691.0
Design,USD,25/07/2015,291356.0
Music,USD,27/08/2011,3209.0
Film & Video,USD,29/01/2011,16047.0
Design,GBP,25/06/2017,46610.77
Food,USD,07/05/2015,15330.0
Design,USD,22/07/2017,3091.0
Film & Video,USD,12/04/2012,44555.01
Photography,EUR,10/02/2015,3936.68
Film & Video,USD,04/04/2016,400.0
Music,GBP,17/08/2017,907.65
Film & Video,USD,06/07/2010,3105.0
Film & Video,USD,31/03/2015,27276.0
Games,USD,31/12/2014,7608.0
Theater,MXN,27/01/2017,2368.77
Publishing,USD,09/12/2013,2855.0
Design,AUD,13/12/2013,188444.13
Music,USD,27/05/2015,16459.0
Comics,GBP,27/07/2013,578.82
Theater,GBP,13/07/2017,2631.14
Music,USD,19/02/2017,7500.0
Film & Video,USD,02/06/2012,2200.0
Publishing,USD,02/10/2013,8370.83
Art,USD,26/05/2010,1872.83
Music,USD,09/04/2017,9073.0
Technology,USD,15/07/2013,11154.0
Film & Video,USD,09/09/2012,45364.61
Design,USD,24/02/2014,24439.0
Music,USD,14/02/2011,65344.0
Film & Video,USD,26/09/2014,2136.0
Film & Video,CAD,12/12/2013,6616.61
Games,USD,26/02/2015,6157.0
Music,USD,10/12/2011,1652.0
Technology,USD,24/07/2016,10068.0
Music,USD,09/08/2011,6560.0
Film & Video,USD,01/08/2010,1720.0
Design,USD,28/07/2013,36328.42
Games,USD,09/09/2017,5654.17
Fashion,GBP,03/12/2015,3059.71
Comics,USD,03/07/2016,4571.0
Comics,USD,13/05/2017,896.0
Art,USD,03/12/2010,3366.0
Music,USD,14/04/2011,336.0
Publishing,USD,10/11/2012,7000.0
Art,USD,04/06/2013,2436.0
Music,USD,10/03/2016,14305.0
Games,USD,17/04/2013,82937.99
Food,EUR,09/11/2015,4305.61
Food,USD,09/08/2017,2000.0
Art,USD,29/11/2010,580.0
Film & Video,GBP,09/03/2014,4756.06
Art,USD,22/05/2015,3115.0
Art,USD,16/11/2013,1815.0
Fashion,AUD,01/05/2015,3157.15
Food,USD,09/06/2017,14752.0
Music,USD,12/03/2013,1200.0
Publishing,USD,15/10/2014,5.0
Music,USD,09/07/2016,8125.0
Music,USD,20/05/2011,4000.0
Film & Video,USD,04/07/2013,4861.0
Music,USD,01/01/2014,10142.0
Art,USD,25/08/2012,1900.0
Publishing,USD,01/01/2016,2060.0
Art,DKK,27/06/2017,227.88
Film & Video,USD,04/05/2012,1010.0
Music,USD,07/08/2015,1757.0
Art,USD,18/08/2014,1569.0
Art,USD,28/02/2014,2353.0
Music,USD,16/03/2016,10500.0
Comics,USD,16/09/2016,3144.0
Publishing,GBP,30/06/2016,5532.31
Theater,USD,18/10/2013,5020.0
Games,USD,29/05/2017,901.0
Games,EUR,14/10/2015,2658.25
Design,USD,16/07/2015,32899.0
Design,USD,07/12/2013,100288.01
Technology,USD,01/03/2014,2961.0
Film & Video,AUD,25/09/2014,1813.63
Film & Video,GBP,08/02/2014,1675.88
Music,GBP,13/12/2013,6003.61
Publishing,AUD,16/10/2016,4261.08
Music,USD,01/12/2013,1013.0
Music,USD,22/10/2015,6007.0
Music,USD,27/06/2011,6460.99
Music,USD,18/03/2012,5181.11
Film & Video,USD,18/04/2014,9522.0
Comics,USD,26/07/2010,1085.0
Food,USD,03/10/2014,9781.0
Theater,GBP,18/04/2016,294.75
Publishing,USD,02/01/2014,5321.0
Games,USD,14/09/2014,173679.0
Games,EUR,13/04/2016,20682.66
Games,CAD,17/02/2017,4236.56
Theater,USD,10/11/2011,805.0
Games,GBP,04/07/2013,1738.1
Music,USD,21/05/2012,5911.0
Games,GBP,13/12/2015,2293.47
Technology,USD,29/08/2016,71193.0
Dance,USD,27/03/2013,5000.0
Art,USD,02/03/2012,5055.0
Games,USD,17/01/2013,5000.0
Comics,USD,22/03/2015,911.0
Film & Video,GBP,26/06/2016,1742.71
Film & Video,USD,22/07/2013,66130.5
Music,USD,16/11/2016,6494.0
Design,USD,04/12/2015,3744.0
Music,USD,01/10/2014,20023.94
Music,USD,16/11/2017,520.0
Film & Video,GBP,03/04/2015,261.18
Film & Video,USD,10/11/2017,460.0
Publishing,USD,02/05/2016,14749.0
Art,USD,18/07/2014,11130.0
Fashion,USD,03/04/2014,2625.0
Food,USD,26/04/2015,13865.0
Music,CAD,17/03/2015,607.64
Journalism,USD,26/11/2011,3180.11
Film & Video,USD,01/07/2014,5005.0
Games,USD,16/09/2012,3215.0
Film & Video,GBP,06/09/2013,8614.59
Publishing,AUD,02/02/2016,2638.2
Publishing,USD,24/05/2012,3840.0
Publishing,CAD,01/12/2014,1199.75
Music,USD,02/06/2013,10715.0
Music,USD,02/01/2011,3787.0
Art,USD,28/12/2017,3451.0
Music,USD,07/07/2012,17561.0
Music,USD,16/02/2013,825.0
Games,SEK,31/01/2015,1049.01
Dance,USD,07/09/2015,5772.0
Games,USD,30/11/2015,4424.0
Publishing,USD,20/02/2012,3066.69
Art,USD,15/08/2014,10778.0
Comics,USD,30/03/2016,14136.0
Comics,USD,25/05/2016,6848.0
Comics,USD,30/11/2014,2300.0
Dance,USD,06/12/2015,1572.35
Technology,EUR,01/01/2017,6325.84
Comics,USD,17/11/2014,170.0
Publishing,USD,14/04/2017,8942.0
Music,USD,17/02/2014,30634.45
Design,USD,02/06/2014,2710.0
Games,USD,12/02/2016,16054.0
Music,USD,18/07/2016,5050.0
Music,USD,12/09/2011,1347.0
Music,USD,02/07/2011,5935.0
Technology,GBP,12/07/2015,120799.5
Design,USD,10/05/2016,927576.13
Art,USD,14/08/2010,17410.0
Design,USD,26/12/2013,108306.0
Comics,USD,16/05/2015,1062.0
Design,USD,03/12/2015,4943.0
Film & Video,GBP,04/11/2015,77.2
Film & Video,USD,01/04/2010,535.0
Art,USD,21/10/2011,2512.0
Design,USD,11/09/2014,690.0
Games,EUR,01/11/2016,16114.79
Comics,GBP,06/10/2015,2035.56
Fashion,USD,25/09/2016,30803.0
Comics,USD,04/01/2014,6540.0
Technology,USD,29/09/2014,1446.0
Music,USD,28/11/2017,1500.0
Games,USD,07/06/2014,21971.0
Film & Video,USD,03/01/2014,16135.0
Publishing,NZD,25/03/2016,17772.86
Publishing,USD,13/08/2017,15343.0
Photography,USD,10/07/2010,1756.0
Design,USD,05/09/2017,22531.0
Dance,USD,16/11/2013,5302.0
Film & Video,USD,11/04/2014,1045.0
Technology,USD,26/01/2015,36738.0
Theater,GBP,30/04/2014,3560.82
Music,USD,06/04/2015,13121.0
Music,USD,18/12/2010,10284.54
Music,USD,19/12/2014,25882.0
Games,USD,06/10/2016,35276.0
Crafts,USD,26/09/2016,7196.0
Music,USD,05/12/2012,2819.0
Film & Video,USD,21/08/2012,1084.11
Film & Video,USD,05/12/2011,65749.0
Music,USD,01/12/2016,23011.0
Film & Video,USD,22/01/2014,1590.29
Music,CAD,12/12/2016,842.0
Photography,USD,03/05/2017,637.0
Food,USD,25/12/2016,10193.0
Games,USD,15/12/2016,36567.0
Music,USD,01/11/2013,12883.0
Music,USD,08/08/2014,8000.0
Theater,USD,23/06/2012,665.0
Publishing,USD,29/01/2013,500.0
Design,USD,02/12/2014,50263.66
Art,GBP,02/04/2014,1372.16
Music,USD,16/09/2010,5055.0
Design,USD,04/11/2015,49736.0
Food,USD,26/01/2012,18176.0
Film & Video,USD,01/08/2012,6557.0
Music,USD,12/05/2011,1221.0
Photography,CAD,05/03/2015,827.05
Crafts,USD,01/07/2015,7411.0
Music,USD,26/12/2012,16960.0
Design,USD,17/05/2013,2529.0
Design,USD,20/09/2011,5810.01
Technology,USD,09/10/2015,442648.6
Film & Video,USD,05/04/2011,3381.0
Games,USD,25/11/2015,15302.0
Film & Video,USD,08/11/2011,33434.0
Music,USD,22/04/2013,19020.99
Art,USD,27/05/2014,6039.0
Film & Video,USD,10/02/2013,1160.0
Film & Video,USD,16/05/2011,53305.0
Food,USD,19/07/2013,2751.0
Theater,USD,04/08/2011,7070.0
Theater,USD,24/09/2014,5730.0
Music,USD,18/05/2016,5051.0
Food,GBP,02/08/2014,74.36
Film & Video,USD,06/02/2014,31650.0
Art,USD,04/12/2016,16907.33
Art,USD,14/10/2014,200.0
Film & Video,USD,23/10/2016,625.0
Music,USD,08/03/2012,6020.0
Games,USD,09/05/2014,251362.36
Fashion,USD,01/06/2015,4029.0
Film & Video,USD,15/02/2013,3100.13
Crafts,USD,20/02/2013,10091.0
Photography,USD,25/11/2010,5786.0
Comics,USD,25/03/2013,555.0
Art,USD,22/04/2012,1001.34
Music,USD,04/09/2011,5336.0
Film & Video,USD,20/12/2012,3180.0
Music,USD,19/06/2013,538103.02
Dance,USD,17/12/2015,10068.0
Publishing,USD,07/01/2017,10611.0
Publishing,GBP,17/04/2017,3223.95
Design,USD,22/11/2014,13100.6
Music,USD,11/03/2013,4011.0
Music,USD,16/04/2014,21777.32
Food,USD,05/04/2013,2431.0
Film & Video,GBP,24/08/2014,3540.34
Dance,USD,29/05/2017,1860.0
Film & Video,USD,02/12/2011,739.0
Music,USD,20/01/2012,3090.0
Fashion,USD,03/04/2014,15015.0
Music,USD,21/07/2011,1440.0
Fashion,USD,01/06/2013,5317.0
Publishing,USD,10/10/2016,386.0
Games,USD,14/12/2016,1060.0
Film & Video,USD,13/11/2011,1862.0
Music,USD,01/06/2013,2194.0
Journalism,USD,28/08/2010,6570.0
Music,USD,20/11/2013,5122.0
Art,USD,16/04/2010,2882.0
Music,USD,17/05/2012,1164.6
Film & Video,GBP,26/06/2016,14555.36
Comics,USD,17/12/2012,5291.0
Technology,USD,18/05/2017,11518.0
Crafts,EUR,14/10/2017,795.35
Games,USD,02/10/2014,120.0
Games,USD,18/08/2015,4543.0
Food,USD,03/11/2013,12504.0
Theater,USD,19/07/2011,4235.0
Design,CAD,08/11/2017,255943.96
Fashion,USD,14/05/2013,20623.0
Design,USD,14/06/2013,33584.47
Design,USD,16/08/2013,7176.5
Technology,USD,05/11/2012,152942.26
Music,USD,05/07/2012,705.0
Dance,USD,31/10/2011,2970.0
Film & Video,USD,06/01/2015,1012.22
Food,USD,11/01/2014,16667.0
Design,GBP,23/12/2015,4499.84
Music,USD,18/04/2011,3936.0
Food,USD,30/09/2013,15521.99
Comics,USD,16/11/2017,5125.0
Publishing,USD,14/04/2013,8892.7
Food,USD,25/06/2014,2220.0
Food,USD,26/04/2014,110.0
Publishing,USD,18/08/2016,9197.0
Art,GBP,30/04/2013,24110.39
Film & Video,NZD,29/03/2014,3419.68
Film & Video,USD,01/12/2013,5176.0
Dance,USD,23/07/2015,5175.0
Games,EUR,18/05/2017,437355.93
Food,USD,20/09/2012,610.0
Music,USD,04/05/2013,5741.0
Fashion,USD,18/02/2017,490.0
Music,USD,21/11/2014,8410.0
Fashion,AUD,30/04/2015,2089.97
Comics,USD,21/08/2013,21704.0
Music,USD,15/11/2013,441.0
Music,USD,31/01/2012,2101.28
Film & Video,USD,17/02/2014,10095.0
Design,USD,15/04/2015,3574.0
Music,USD,19/08/2013,3225.0
Art,USD,20/07/2017,10681.32
Art,USD,03/01/2014,5720.0
Film & Video,USD,28/12/2011,2500.08
Theater,USD,24/06/2012,7550.0
Photography,EUR,14/06/2016,2813.51
Technology,EUR,02/08/2016,15305.14
Publishing,USD,24/07/2013,5085.0
Publishing,USD,13/06/2014,630.0
Food,CAD,09/11/2014,621.16
Music,USD,18/04/2016,6043.0
Theater,USD,17/07/2015,7050.0
Photography,GBP,25/12/2015,713.49
Fashion,USD,16/12/2013,3263.0
Technology,GBP,11/05/2017,33679.2
Food,USD,01/05/2015,535.36
Crafts,USD,10/11/2012,247.0
Photography,USD,18/12/2016,1269.0
Fashion,USD,24/08/2011,1025.0
Photography,USD,30/04/2016,921.0
Fashion,AUD,01/04/2014,11321.92
Design,USD,05/05/2013,10740.0
Games,USD,05/12/2014,20585.0
Comics,USD,04/10/2013,2251.0
Publishing,GBP,08/10/2017,2762.03
Theater,USD,18/10/2010,16561.0
Fashion,USD,19/09/2014,1000.0
Music,USD,01/01/2011,1145.11
Fashion,GBP,15/07/2015,781.24
Games,AUD,26/07/2016,1888.44
Film & Video,USD,14/01/2013,8172.47
Crafts,USD,20/10/2015,2901.0
Music,USD,25/11/2012,4315.0
Art,GBP,17/01/2016,5766.42
Music,USD,04/04/2012,3416.82
Publishing,GBP,20/04/2017,13851.62
Music,USD,03/12/2014,3738.0
Journalism,USD,13/08/2013,10500.0
Design,USD,17/02/2017,812.0
Art,MXN,29/04/2017,367.34
Film & Video,USD,07/07/2016,5044.0
Comics,USD,22/05/2015,1410.0
Film & Video,USD,19/11/2011,1745.0
Music,USD,06/04/2016,4983.75
Music,USD,05/07/2017,15541.5
Art,USD,23/12/2010,1015.0
Music,USD,03/09/2012,3235.0
Film & Video,USD,08/04/2015,164856.0
Games,EUR,17/05/2017,10491.54
Comics,EUR,24/07/2015,12908.02
Art,USD,13/12/2011,2996.0
Art,USD,29/08/2017,4097.0
Games,USD,17/04/2014,115.0
Technology,EUR,06/08/2016,4680.77
Music,USD,13/12/2012,6353.13
Art,USD,17/12/2011,2045.68
Music,USD,18/07/2016,5504.0
Film & Video,USD,30/03/2016,1000.0
Publishing,USD,10/11/2013,375.0
Film & Video,USD,24/05/2014,50747.0
Publishing,GBP,25/05/2017,3881.81
Food,EUR,30/03/2016,10156.73
Games,USD,03/11/2014,4950.0
Comics,USD,24/11/2017,22025.0
Music,USD,28/04/2013,1121.0
Theater,USD,09/03/2014,2760.0
Film & Video,USD,01/02/2012,34080.0
Games,USD,01/06/2010,3030.0
Comics,USD,08/08/2011,109301.56
Music,USD,29/04/2012,1000.0
Film & Video,USD,30/03/2013,5720.0
Film & Video,USD,23/05/2012,11488.0
Technology,USD,09/10/2015,26385.0
Games,USD,03/12/2010,11465.0
Publishing,EUR,17/11/2016,27186.92
Film & Video,USD,12/05/2013,34073.0
Film & Video,USD,19/11/2016,22611.0
Comics,USD,19/02/2016,4004.0
Music,USD,10/12/2015,7613.0
Design,USD,04/10/2015,2942.0
Theater,USD,08/12/2012,1623.77
Design,USD,28/03/2012,100092.27
Film & Video,USD,17/11/2012,35923.0
Theater,USD,17/06/2014,11110.0
Publishing,EUR,02/10/2016,10430.34
Film & Video,USD,06/01/2013,8001.0
Publishing,USD,06/10/2017,36392.0
Dance,USD,17/10/2011,3023.0
Publishing,USD,02/04/2016,23135.72
Film & Video,USD,16/09/2013,8550.0
Fashion,USD,15/05/2016,15664.0
Games,USD,23/06/2016,220709.07
Technology,USD,03/06/2012,89761.56
Film & Video,GBP,03/06/2013,404.98
Music,USD,01/05/2015,501.0
Publishing,EUR,14/11/2017,100.26
Theater,USD,07/09/2012,2105.45
Technology,USD,08/12/2017,4546.0
Theater,USD,01/04/2011,5010.0
Dance,USD,24/02/2013,5203.0
Film & Video,USD,24/05/2012,5200.0
Comics,USD,14/07/2012,6848.0
Film & Video,USD,01/07/2011,100.0
Fashion,USD,12/05/2011,3915.0
Theater,USD,07/12/2012,12750.0
Film & Video,USD,15/09/2010,2685.0
Theater,USD,15/06/2012,2558.0
Film & Video,GBP,12/09/2014,8150.44
Film & Video,USD,22/03/2014,585.0
Food,USD,16/08/2015,3728.0
Food,USD,25/03/2013,3102.0
Music,USD,01/12/2015,951.0
Theater,USD,01/11/2012,3011.0
Crafts,USD,28/08/2014,7.0
Film & Video,USD,14/08/2012,23558.0
Theater,GBP,11/10/2014,805.97
Film & Video,USD,04/08/2017,17000.0
Technology,EUR,01/07/2017,116368.24
Film & Video,USD,18/05/2012,2006.82
Comics,CAD,14/01/2015,62145.41
Design,USD,10/09/2015,21779.0
Publishing,USD,02/10/2012,8830.0
Theater,USD,01/08/2012,8435.0
Crafts,USD,09/09/2017,8489.0
Publishing,USD,28/09/2014,500.0
Music,USD,14/05/2014,5291.0
Art,USD,03/10/2012,1132.0
Film & Video,USD,30/04/2012,900.0
Theater,USD,08/02/2012,9937.0
Art,USD,05/07/2012,2230.0
Music,EUR,03/04/2016,3459.46
Technology,GBP,14/09/2017,8225.99
Fashion,USD,20/07/2015,6076.0
Journalism,USD,16/11/2011,5057.0
Games,USD,13/07/2016,2592231.77
Technology,USD,25/10/2014,2471.0
Publishing,CAD,01/11/2016,26596.44
Publishing,USD,31/10/2017,23270.0
Games,USD,03/07/2015,41760.0
Design,MXN,07/03/2017,24482.04
Film & Video,USD,09/02/2017,20544.0
Technology,USD,18/10/2017,38355.11
Games,USD,18/10/2014,61915.07
Design,USD,01/11/2013,43559.75
Design,USD,03/01/2014,141173.01
Comics,CAD,01/08/2017,12598.62
Design,USD,24/09/2016,296260.0
Music,USD,17/08/2012,2930.88
Fashion,USD,21/04/2014,10684.0
Music,USD,25/02/2011,5159.0
Technology,USD,13/02/2013,106683.33
Publishing,USD,06/05/2017,6705.0
Film & Video,USD,05/10/2017,3610.0
Design,USD,30/09/2016,22840.0
Games,USD,30/01/2014,10108.0
Comics,USD,31/03/2013,5757.0
Film & Video,USD,11/09/2013,17177.0
Design,USD,21/08/2012,8688.0
Technology,USD,08/04/2015,3274.0
Art,CAD,16/10/2013,3858.78
Dance,USD,27/04/2015,8070.0
Games,USD,01/04/2016,66487.7
Games,USD,08/07/2016,29294.04
Comics,USD,13/07/2017,2281.0
Fashion,EUR,25/07/2015,8010.27
Film & Video,USD,11/05/2013,15305.0
Publishing,CAD,04/05/2017,17150.48
Publishing,USD,28/04/2015,13048.0
Film & Video,USD,07/04/2014,3015.0
Games,USD,20/08/2015,12644.0
Music,USD,01/04/2015,1014.0
Music,USD,25/05/2016,512.0
Theater,USD,02/08/2017,14000.0
Dance,USD,12/06/2010,625.0
Fashion,AUD,05/04/2017,20.32
Design,USD,16/04/2011,4403.5
Games,USD,14/05/2017,2175.0
Publishing,USD,13/12/2012,32350.0
Games,GBP,05/07/2016,30315.72
Design,USD,06/05/2011,703.0
Theater,USD,11/01/2014,2562.22
Fashion,CAD,14/04/2017,1934.98
Photography,USD,21/05/2015,11631.0
Games,USD,21/11/2014,20308.36
Music,USD,15/04/2015,11049.0
Games,USD,03/02/2013,13637.0
Art,USD,14/04/2016,9354.0
Technology,USD,27/06/2017,381372.0
Film & Video,USD,30/07/2014,1995.11
Film & Video,USD,07/06/2011,5488.0
Publishing,USD,27/01/2013,4555.0
Design,USD,25/04/2014,14212.0
Comics,USD,08/02/2012,6311.22
Games,USD,25/03/2015,101716.0
Music,USD,14/08/2013,3035.0
Music,USD,27/09/2012,9472.0
Games,USD,15/11/2015,10271.23
Publishing,USD,10/07/2014,3935.0
Games,USD,20/11/2013,39739.0
Publishing,USD,05/08/2015,29026.0
Games,GBP,21/08/2016,11514.68
Games,USD,13/09/2012,116064.49
Publishing,SEK,01/12/2017,3500.26
Music,USD,29/08/2012,4090.11
Music,USD,26/08/2011,540.0
Crafts,USD,31/12/2014,1112.0
Photography,GBP,10/05/2017,681.45
Music,USD,10/07/2014,3226.11
Food,USD,07/04/2012,3804.0
Film & Video,USD,30/10/2015,36290.0
Film & Video,USD,05/06/2011,7559.0
Games,GBP,14/05/2015,26.71
Music,USD,09/12/2014,6026.0
Music,USD,05/05/2011,2141.0
Film & Video,GBP,04/03/2016,1493.66
Food,USD,01/01/2014,42323.0
Publishing,USD,19/11/2014,9098.0
Photography,USD,25/04/2016,305.0
Design,USD,23/07/2016,78147.0
Film & Video,EUR,21/11/2014,1894.85
Technology,USD,22/12/2014,123336.0
Music,USD,12/06/2011,765.0
Music,USD,08/07/2015,10248.0
Music,USD,17/05/2012,400.0
Theater,USD,01/09/2011,5068.0
Music,USD,21/06/2017,26198.0
Art,USD,01/06/2012,2264.0
Art,USD,11/08/2016,4205.78
Music,USD,28/07/2011,1396.0
Music,USD,20/04/2011,6995.0
Technology,USD,01/07/2017,2239.0
Film & Video,GBP,13/08/2013,19308.34
Crafts,EUR,01/09/2017,3288.71
Fashion,USD,01/04/2014,49157.0
Art,USD,22/07/2011,2302.0
Publishing,USD,17/05/2012,8120.08
Technology,USD,12/05/2016,61454.96
Music,USD,08/03/2011,2399.0
Music,USD,18/05/2010,8575.0
Comics,USD,01/12/2016,6067.0
Games,USD,05/08/2015,55629.0
Film & Video,USD,16/10/2014,3597.0
Fashion,USD,17/03/2013,35970.99
Film & Video,USD,04/05/2011,1255.0
Design,USD,22/10/2016,98915.1
Crafts,CAD,14/06/2015,7151.82
Music,EUR,02/02/2017,5794.78
Comics,USD,07/02/2016,1034.0
Fashion,USD,21/11/2017,1009.0
Music,USD,16/02/2012,2926.0
Film & Video,USD,11/04/2016,4100.0
Film & Video,USD,21/12/2010,11917.44
Film & Video,USD,23/06/2011,3154.0
Film & Video,USD,31/10/2013,401.0
Fashion,USD,11/12/2011,13725.0
Film & Video,USD,15/03/2015,10355.66
Crafts,USD,02/03/2017,68.0
Music,USD,15/05/2013,3706.0
Film & Video,USD,25/10/2013,15001.0
Crafts,USD,02/11/2016,245.0
Art,USD,27/05/2017,12598.0
Film & Video,USD,18/09/2012,3540.0
Publishing,USD,16/10/2012,8994.0
Design,CAD,28/08/2015,207716.83
Film & Video,USD,08/07/2012,40804.0
Games,USD,08/10/2014,1942.0
Film & Video,USD,07/07/2010,12568.0
Music,USD,12/03/2017,1280.0
Comics,USD,08/09/2017,888.0
Theater,USD,05/03/2014,3727.0
Design,USD,22/08/2014,1500.0
Film & Video,USD,25/06/2013,600.0
Theater,USD,24/05/2012,3295.44
Games,USD,21/05/2014,5147.0
Music,USD,23/05/2014,3700.0
Music,USD,15/07/2010,1010.0
Art,CAD,19/06/2017,2424.61
Film & Video,USD,01/01/2015,410.0
Film & Video,USD,20/03/2013,25015.0
Comics,USD,12/05/2013,427.0
Art,USD,05/08/2011,3167.0
Publishing,USD,11/07/2012,10225.0
Design,USD,06/07/2015,66694.07
Music,USD,01/12/2012,2776.0
Theater,USD,28/07/2016,8348.0
Art,GBP,07/07/2014,1809.59
Fashion,GBP,31/05/2015,30874.5
Design,USD,03/10/2017,28650.0
Food,USD,04/09/2013,17316.0
Publishing,USD,15/08/2017,5600.0
Film & Video,USD,22/01/2012,27669.0
Film & Video,USD,11/10/2014,6750.0
Music,USD,13/11/2013,3887.76
Music,USD,05/07/2012,4466.0
Photography,USD,12/07/2014,2652.0
Design,AUD,20/11/2015,93856.97
Film & Video,USD,17/12/2013,10035.77
Film & Video,USD,20/05/2012,4370.0
Music,USD,07/04/2013,5273.64
Design,USD,10/08/2016,38046.0
Music,USD,15/10/2014,2336.0
Art,GBP,15/05/2016,415.2
Art,USD,07/08/2012,4074.0
Dance,USD,05/11/2014,2861.33
Music,USD,01/11/2011,2783.01
Technology,USD,29/10/2013,211290.01
Theater,USD,27/07/2011,1934.0
Fashion,USD,03/03/2017,11427.0
Design,USD,22/02/2017,10187.0
Film & Video,USD,26/05/2016,545.0
Music,USD,17/04/2012,692.0
Music,GBP,05/09/2013,2194.98
Publishing,USD,01/01/2012,3321.0
Fashion,USD,08/12/2013,4107.0
Film & Video,USD,24/11/2015,9915.73
Publishing,USD,15/06/2016,4428.0
Games,EUR,30/11/2017,293.56
Publishing,USD,20/06/2010,1006.0
Music,GBP,19/01/2015,1986.96
Art,USD,15/10/2015,10101.0
Music,USD,11/03/2012,2895.0
Fashion,USD,10/05/2013,6717.0
Art,USD,21/03/2014,2627.0
Design,USD,02/05/2017,10251.0
Film & Video,USD,12/10/2015,7530.0
Games,CAD,12/12/2015,56478.93
Food,USD,16/10/2014,15227.0
Theater,USD,21/11/2011,1601.0
Music,USD,17/03/2012,3990.79
Music,USD,30/09/2016,1488.0
Food,USD,19/05/2013,2965.0
Journalism,USD,26/05/2015,5010.0
Crafts,USD,09/09/2012,981.0
Publishing,GBP,31/07/2017,10360.98
Music,USD,01/08/2014,10603.11
Design,USD,15/06/2011,5358.63
Food,USD,23/04/2014,9804.0
Music,USD,16/07/2011,810.0
Publishing,USD,11/03/2015,1710.0
Film & Video,USD,15/09/2016,6237.0
Comics,USD,03/07/2013,1384.0
Publishing,USD,04/07/2015,1690.0
Film & Video,USD,01/03/2012,6455.0
Music,USD,13/04/2016,2310.0
Music,CAD,15/11/2016,1613.02
Fashion,USD,07/06/2017,8781.0
Journalism,USD,17/12/2015,18366.0
Technology,USD,30/12/2016,9889.0
Games,USD,11/11/2014,2137.0
Music,USD,27/03/2014,2560.0
Film & Video,USD,17/03/2014,9820.0
Publishing,USD,10/12/2014,3890.0
Film & Video,USD,14/09/2015,2105.0
Film & Video,USD,28/03/2014,4525.0
Publishing,GBP,12/07/2014,987.61
Design,CHF,13/03/2017,11482.68
Music,USD,06/09/2015,523.0
Film & Video,USD,23/03/2013,8913.0
Fashion,USD,26/11/2017,5487.98
Games,USD,10/10/2011,72627.9
Games,USD,08/12/2014,1571.0
Games,USD,17/05/2014,607.0
Music,USD,16/02/2012,2793.0
Comics,USD,30/01/2016,95.0
Music,USD,21/07/2013,3550.0
Film & Video,USD,19/08/2013,7142.0
Comics,USD,18/05/2015,688.0
Film & Video,USD,24/02/2016,2010.0
Art,USD,02/12/2014,740.0
Publishing,USD,22/08/2012,5943.07
Fashion,USD,26/11/2015,2012.0
Music,USD,02/05/2012,2881.0
Publishing,USD,21/07/2016,1395.0
Theater,USD,15/03/2011,1225.07
Fashion,USD,20/08/2013,42614.25
Theater,USD,21/10/2012,550.0
Games,USD,14/12/2012,1607.99
Design,USD,26/03/2013,1310.0
Food,CAD,13/12/2014,6374.61
Film & Video,USD,01/09/2015,12633.0
Design,USD,19/12/2013,2608.0
Games,USD,16/03/2016,20205.0
Games,USD,18/08/2015,11011.0
Games,USD,24/02/2014,4880.25
Design,USD,15/01/2017,108570.01
Comics,USD,18/05/2016,17727.0
Technology,USD,10/12/2015,19049.8
